Date,N1,N2,N3,N4,N5,E1,E2,Year,Month,DayOfWeek,DayOfYear,WeekOfYear,Quarter,Season,Main_Sum,Main_Mean,Main_Std,Main_Min,Main_Max,Main_Range,Stars_Sum,Stars_Mean,Stars_Diff,Main_Even_Count,Main_Odd_Count,Stars_Even_Count,Decade_1_Count,Decade_2_Count,Decade_3_Count,Decade_4_Count,Decade_5_Count,N1_Freq_50,N2_Freq_50,N3_Freq_50,N4_Freq_50,N5_Freq_50,E1_Freq_50,E2_Freq_50,N1_LastSeen,N2_LastSeen,N3_LastSeen,N4_LastSeen,N5_LastSeen,E1_LastSeen,E2_LastSeen,Main_Sum_MA_5,Stars_Sum_MA_5,Main_Sum_MA_10,Stars_Sum_MA_10,Main_Sum_MA_20,Stars_Sum_MA_20,Main_Sum_Volatility_5,Main_Sum_Volatility_10,Main_Sum_Volatility_20
2013-06-14,10,25,41,47,48,6,10,2013,6,4,165,24,2,2,171,34.2,16.361540269791227,10,48,38,16,8.0,4,2,3,2,1,0,1,0,3,0.0,0.02,0.0,0.0,0.08,0.04,0.16,52,37,161,107,10,23,4,147.2,10.6,128.6,12.1,132.95,11.75,35.98888717368184,32.28415504030841,32.77430797374518
2013-06-18,17,24,33,41,44,1,11,2013,6,1,169,25,2,2,159,31.8,11.34460224071342,17,44,27,12,6.0,10,2,3,0,0,1,1,1,2,0.02,0.02,0.0,0.0,0.08,0.16,0.2,49,49,122,70,24,2,6,146.8,10.0,134.3,11.7,131.9,11.6,35.80782037488461,32.09724806480045,31.49920633920801
2013-06-21,10,11,30,36,45,1,2,2013,6,4,172,25,2,2,132,26.4,15.469324484281788,10,45,35,3,1.5,1,3,2,1,1,1,1,1,1,0.02,0.1,0.02,0.08,0.04,0.18,0.0,2,19,25,32,20,1,118,138.2,9.2,135.0,10.1,133.35,11.15,32.337284981890505,31.947874212014007,30.757583574923817
2013-06-25,4,5,13,27,35,1,2,2013,6,1,176,26,2,2,84,16.8,13.718600511714014,4,35,31,3,1.5,1,1,4,1,2,1,1,1,0,0.1,0.02,0.02,0.06,0.0,0.2,0.02,26,15,34,9,104,1,1,126.6,8.0,134.3,9.0,131.7,10.8,40.10361579708245,33.075838781671344,32.515745173846604
2013-06-28,1,15,28,35,47,1,7,2013,6,4,179,26,2,2,126,25.2,17.81010948871455,1,47,46,8,4.0,6,1,4,0,1,1,1,1,1,0.14,0.02,0.06,0.0,0.04,0.2,0.12,14,37,15,55,47,1,6,134.4,8.4,135.6,9.3,130.75,10.65,33.76832835661252,32.39410097190198,32.384003523507225
2013-07-02,11,13,14,28,30,4,5,2013,7,1,183,27,3,2,96,19.2,9.038805230781334,11,30,19,9,4.5,1,3,2,1,0,3,2,0,0,0.02,0.02,0.02,0.08,0.02,0.16,0.06,19,10,41,12,36,15,6,119.4,7.0,133.3,8.8,131.95,10.35,29.879759035172977,34.4546400680986,30.481184878199038
2013-07-05,4,12,15,28,33,1,10,2013,7,4,186,27,3,2,92,18.4,11.88696765369537,4,33,29,11,5.5,9,3,2,1,1,2,1,1,0,0.1,0.02,0.02,0.1,0.0,0.22,0.12,3,37,24,1,80,2,6,106.0,6.8,126.4,8.4,130.1,10.55,21.540659228538043,35.19217084649502,31.765423108517854
2013-07-09,16,18,31,38,49,4,10,2013,7,1,190,28,3,2,152,30.4,13.831124321616084,16,49,33,14,7.0,6,3,2,2,0,2,0,2,1,0.0,0.0,0.04,0.02,0.04,0.16,0.14,75,56,36,21,19,2,1,110.0,9.0,124.1,9.1,128.6,10.55,28.354893757515672,32.29533850091828,29.835337578466486
2013-07-12,18,26,32,33,42,2,3,2013,7,4,193,28,3,2,151,30.2,8.899438184514795,18,42,24,5,2.5,1,4,1,1,0,1,1,2,1,0.0,0.04,0.02,0.04,0.06,0.2,0.04,181,31,32,25,36,10,14,123.4,9.4,125.0,8.7,129.6,10.55,28.823601440486254,32.96799795087494,30.252272641902493
2013-07-16,19,23,34,47,50,4,6,2013,7,1,197,29,3,2,173,34.6,13.86722755275906,19,50,31,10,5.0,2,2,3,2,0,1,1,1,2,0.02,0.0,0.06,0.02,0.12,0.18,0.12,34,83,12,9,11,2,12,132.8,9.8,133.6,9.1,130.6,10.55,36.519857611989686,33.17026781119908,31.37615588141318
2013-07-19,13,16,24,26,35,2,5,2013,7,4,200,29,3,2,114,22.8,8.700574693662482,13,35,22,7,3.5,3,3,2,1,0,2,2,1,0,0.06,0.06,0.06,0.0,0.02,0.22,0.08,21,24,18,55,7,2,5,136.4,9.4,127.9,8.2,128.25,10.15,32.66955769519999,30.845312988091692,30.73293279032671
2013-07-23,14,15,16,19,44,4,5,2013,7,1,204,30,3,2,108,21.6,12.660963628413123,14,44,30,9,4.5,1,3,2,1,0,4,0,0,1,0.0,0.04,0.02,0.0,0.1,0.2,0.1,60,7,46,83,10,2,1,139.6,9.0,122.8,7.9,128.55,9.8,27.627884464793915,29.309839076096488,30.491543262457505
2013-07-26,12,23,29,38,49,3,4,2013,7,4,207,30,3,2,151,30.2,14.131525041551601,12,49,37,7,3.5,1,2,3,1,0,1,2,1,1,0.06,0.02,0.04,0.04,0.06,0.06,0.02,33,3,16,5,5,17,33,139.4,7.6,124.7,8.3,129.85,9.2,27.519084287090674,30.561595362662544,30.883950865338353
2013-07-30,3,4,11,14,43,1,6,2013,7,1,211,31,3,2,75,15.0,16.32482771731451,3,43,40,7,3.5,5,2,3,1,2,2,0,0,1,0.06,0.06,0.0,0.0,0.04,0.18,0.1,25,28,71,168,17,7,4,124.2,8.0,123.8,8.7,129.05,8.85,38.36274234201722,31.992360199133746,32.125535015000175
2013-08-02,21,36,37,42,48,4,7,2013,8,4,214,31,3,2,184,36.8,10.03493896344168,21,48,27,11,5.5,3,3,2,1,0,0,1,2,2,0.0,0.02,0.0,0.04,0.08,0.22,0.1,238,27,82,25,14,3,10,126.4,8.2,129.6,9.0,132.6,9.15,42.0035712767379,37.259450702696505,34.119603872569435
2013-08-06,16,17,31,47,49,3,11,2013,8,1,218,32,3,2,160,32.0,15.7797338380595,16,49,33,14,7.0,8,1,4,0,0,2,0,1,2,0.02,0.04,0.04,0.04,0.08,0.08,0.16,8,21,8,6,3,3,14,135.6,9.6,136.0,9.5,134.65,9.15,43.61536426535953,36.331804249169934,34.48916687278703
2013-08-09,4,7,9,23,24,8,9,2013,8,4,221,32,3,2,67,13.4,9.396807968666808,4,24,20,17,8.5,1,2,3,1,3,0,2,0,0,0.08,0.02,0.02,0.0,0.0,0.06,0.16,10,17,17,65,476,40,23,127.4,11.2,133.5,10.1,129.95,9.25,52.955641814635776,40.335399396119136,37.02129543640358
2013-08-13,5,17,20,47,50,1,4,2013,8,1,225,33,3,2,139,27.8,19.74082065163452,5,50,45,5,2.5,3,2,3,1,1,2,0,0,2,0.04,0.06,0.0,0.06,0.14,0.2,0.04,18,2,66,2,8,4,5,125.0,10.8,132.2,9.2,128.15,9.15,51.87966846463074,39.879819457966505,35.56206583307263
2013-08-16,20,24,27,37,39,5,10,2013,8,4,228,33,3,2,147,29.4,8.264381404557755,20,39,19,15,7.5,5,2,3,1,0,1,2,2,0,0.0,0.02,0.0,0.04,0.06,0.14,0.14,92,17,60,21,38,22,11,139.4,12.4,131.8,10.2,128.4,9.45,43.9124128237108,39.68990915697456,35.68192819901977
2013-08-20,5,11,42,49,50,8,11,2013,8,1,232,34,3,2,157,31.4,21.686401268998043,5,50,45,19,9.5,3,2,3,1,1,1,0,0,3,0.06,0.08,0.02,0.0,0.16,0.06,0.16,2,17,35,217,2,3,4,134.0,14.0,130.2,11.1,131.9,10.1,38.36665218650177,38.136596596969746,34.83026512131447
2013-08-23,1,6,26,30,37,5,8,2013,8,4,235,34,3,2,100,20.0,15.668439615992398,1,37,36,13,6.5,3,3,2,1,2,0,2,1,0,0.14,0.0,0.04,0.0,0.0,0.16,0.02,16,84,22,53,52,2,47,122.0,13.8,128.8,11.7,128.35,9.95,37.576588456111885,39.043565410961186,34.248741813232726
2013-08-27,7,30,38,40,43,2,6,2013,8,1,239,35,3,2,158,31.6,14.570518178843194,7,43,36,8,4.0,4,3,2,2,1,0,1,2,1,0.08,0.02,0.02,0.02,0.06,0.16,0.1,23,43,40,33,8,11,8,140.2,12.0,133.8,11.6,128.3,9.75,23.784448700779276,39.284715716024884,34.20233910129543
2013-08-30,2,17,25,36,45,5,9,2013,8,4,242,35,3,2,125,25.0,16.688319268278637,2,45,43,14,7.0,4,2,3,0,1,1,1,1,1,0.02,0.08,0.02,0.02,0.04,0.18,0.14,49,5,43,20,20,2,6,137.4,13.8,131.2,12.3,127.95,10.3,24.764894508154097,38.87815724942625,34.198299434482536
2013-09-03,5,9,16,18,42,7,9,2013,9,1,246,36,3,3,90,18.0,14.404860290887934,5,42,37,16,8.0,2,3,2,0,2,2,0,0,1,0.08,0.0,0.02,0.0,0.02,0.0,0.16,4,81,12,214,15,58,1,126.0,14.0,132.7,13.2,128.25,10.95,31.456318920051675,36.69710857516954,33.8166495897167
2013-09-06,11,23,25,32,37,4,7,2013,9,4,249,36,3,3,128,25.6,9.889388252060893,11,37,26,11,5.5,3,1,4,1,0,1,2,2,0,0.04,0.04,0.04,0.02,0.02,0.2,0.1,19,12,2,44,4,10,10,120.2,12.4,127.1,13.2,128.35,11.1,26.612027356065923,31.966823079214215,33.81260275789428
2013-09-10,7,11,14,28,30,2,10,2013,9,1,253,37,3,3,90,18.0,10.36822067666386,7,30,23,12,6.0,8,3,2,2,1,2,2,0,0,0.1,0.08,0.02,0.08,0.02,0.16,0.14,4,6,20,19,20,4,7,118.2,12.2,120.1,13.0,128.05,11.25,28.795833031881557,31.62435770098749,34.13976690328346
2013-09-13,4,6,14,27,33,5,10,2013,9,4,256,37,3,3,84,16.8,12.794530081249565,4,33,29,15,7.5,5,3,2,1,2,1,1,1,0,0.08,0.02,0.04,0.06,0.02,0.18,0.16,10,6,1,23,20,4,1,103.4,13.6,121.8,12.8,127.65,11.45,21.255587500702045,28.781938781117685,34.62775734793362
2013-09-17,13,17,21,42,44,9,11,2013,9,1,260,38,3,3,137,27.4,14.536161804272819,13,44,31,20,10.0,2,2,3,0,0,2,1,0,2,0.08,0.1,0.0,0.06,0.06,0.02,0.16,17,5,53,13,16,35,8,105.8,14.8,121.6,14.3,126.9,11.75,24.702226620286705,28.655811898383927,34.23279437215603
2013-09-20,5,11,35,38,45,2,3,2013,9,4,263,38,3,3,134,26.8,17.66918221084383,5,45,40,5,2.5,1,1,4,1,1,1,0,2,1,0.1,0.1,0.02,0.06,0.06,0.18,0.06,5,3,38,16,6,3,20,114.6,12.6,120.3,13.3,126.05,11.75,25.491174943497626,27.65280777385516,33.81135748142691
2013-09-24,10,20,26,28,43,9,11,2013,9,1,267,39,3,3,127,25.4,12.074767078498866,10,43,33,20,10.0,2,4,1,0,1,1,2,0,1,0.04,0.02,0.06,0.1,0.08,0.04,0.16,27,37,9,4,8,2,2,114.4,14.4,117.3,13.4,123.75,12.25,25.363359398944002,24.69840300730228,31.96358948290352
2013-09-27,11,15,38,41,43,2,6,2013,9,4,270,39,3,3,148,29.6,15.323185047502363,11,43,32,8,4.0,4,1,4,2,0,2,0,1,2,0.06,0.04,0.04,0.02,0.1,0.2,0.12,6,19,9,29,1,2,9,126.0,13.6,122.1,12.9,125.45,12.3,24.66779276708804,25.610110850556342,32.31990587531893
2013-10-01,19,23,25,44,48,8,9,2013,10,1,274,40,4,3,159,31.8,13.21741275741966,19,48,29,17,8.5,1,2,3,1,0,1,2,0,2,0.02,0.06,0.04,0.02,0.1,0.04,0.12,22,7,7,50,17,12,8,141.0,14.0,122.2,13.8,128.0,12.7,12.589678312014213,25.767335049545995,32.87776404229848
2013-10-04,6,20,24,35,50,5,10,2013,10,4,277,40,4,3,135,27.0,16.522711641858304,6,50,44,15,7.5,5,4,1,1,1,1,1,1,1,0.02,0.04,0.08,0.02,0.16,0.16,0.16,40,3,22,28,13,6,6,140.6,13.0,123.2,13.9,127.2,13.1,12.77888884058395,26.080218131330565,32.480925576648694
2013-10-08,23,24,26,33,42,3,5,2013,10,1,281,41,4,3,148,29.6,7.956129712366434,23,42,19,8,4.0,2,3,2,0,0,0,3,1,1,0.0,0.04,0.08,0.04,0.04,0.06,0.1,98,15,4,25,10,18,22,143.4,13.6,129.0,13.1,130.85,13.15,12.501999840025634,24.262453846770555,30.33718406250171
2013-10-11,6,12,17,23,43,5,9,2013,10,4,284,41,4,3,101,20.2,14.20211251891774,6,43,37,14,7.0,4,2,3,0,1,2,1,0,1,0.04,0.02,0.0,0.02,0.12,0.18,0.12,2,28,54,18,4,2,3,138.2,12.4,126.3,13.4,126.7,13.3,22.465529150233717,25.837311521647752,28.29189952879393
2013-10-15,18,27,39,43,47,4,7,2013,10,1,288,42,4,3,174,34.8,12.00833044182246,18,47,29,11,5.5,3,1,4,1,0,1,1,1,2,0.02,0.02,0.0,0.02,0.02,0.18,0.08,27,46,151,48,31,11,11,143.4,13.0,134.7,13.3,127.4,13.15,27.700180504827053,26.373597909020116,29.313909039189856
2013-10-18,5,25,36,46,47,2,6,2013,10,4,291,42,4,3,159,31.8,17.42699056062176,5,47,42,8,4.0,4,2,3,2,1,0,1,1,2,0.1,0.02,0.0,0.0,0.04,0.2,0.12,8,36,168,52,1,6,6,143.4,11.2,142.2,12.6,132.0,12.7,27.700180504827053,20.324041592819793,26.411719886603823
2013-10-22,29,33,39,41,44,9,11,2013,10,1,295,43,4,3,186,37.2,6.099180272790763,29,44,15,20,10.0,2,1,4,0,0,0,1,2,2,0.0,0.02,0.02,0.04,0.06,0.06,0.16,379,40,2,7,10,8,8,153.6,12.2,147.1,12.6,134.35,13.45,32.76125760711882,24.4242593428019,29.028615645872485
2013-10-25,2,3,10,31,38,6,10,2013,10,4,298,43,4,3,84,16.8,16.63430190900718,2,38,36,16,8.0,4,3,2,2,3,0,0,2,0,0.02,0.0,0.0,0.0,0.02,0.02,0.18,16,135,65,78,43,38,6,140.8,13.8,142.1,13.7,131.2,13.5,45.51593127686174,31.4976189576292,30.938989198607985
2013-10-29,9,10,30,32,37,2,6,2013,10,1,302,44,4,3,118,23.6,13.126309458488324,9,37,28,8,4.0,4,3,2,2,2,0,1,2,0,0.0,0.0,0.02,0.02,0.04,0.18,0.14,75,57,37,15,15,3,3,144.2,12.6,141.2,12.5,129.25,12.95,42.322570810384384,32.099844236382246,30.45250832292632
2013-11-01,7,19,29,30,33,3,8,2013,11,4,305,44,4,3,118,23.6,10.667708282475669,7,33,26,11,5.5,5,1,4,1,1,1,2,1,0,0.12,0.0,0.04,0.02,0.04,0.08,0.02,15,69,28,20,14,7,20,133.0,12.6,138.2,12.8,130.15,12.85,39.7994974842648,32.78820926288397,29.801580671607304
2013-11-05,6,12,13,35,38,2,3,2013,11,1,309,45,4,3,104,20.8,14.618481453283716,6,38,32,5,2.5,1,3,2,1,1,2,0,2,0,0.06,0.04,0.02,0.04,0.04,0.2,0.06,7,7,38,9,3,2,13,122.0,12.0,132.7,11.6,127.45,12.7,38.39270764090494,33.51633101108247,29.591028156663008
2013-11-08,20,28,35,42,43,8,10,2013,11,4,312,45,4,3,168,33.6,9.710818709048171,20,43,23,18,9.0,2,3,2,2,0,1,1,1,2,0.02,0.02,0.02,0.04,0.12,0.06,0.2,24,46,14,15,8,11,4,118.4,11.6,136.0,11.9,129.6,12.9,31.0290186760716,35.34276603650476,30.93524646231565
2013-11-12,14,29,37,40,48,2,11,2013,11,1,316,46,4,3,168,33.6,12.895735729302148,14,48,34,13,6.5,9,3,2,1,0,1,1,2,1,0.02,0.0,0.02,0.02,0.06,0.22,0.14,32,111,29,22,12,2,6,135.2,11.0,138.0,12.4,133.5,12.75,30.482782025267973,36.63938378909295,30.594977227952796
2013-11-15,3,13,15,29,42,1,4,2013,11,4,319,46,4,3,102,20.4,15.224979474534605,3,42,39,5,2.5,3,1,4,1,1,2,1,0,1,0.02,0.04,0.02,0.0,0.06,0.18,0.04,31,39,38,65,11,27,27,132.0,10.4,138.1,11.5,132.2,12.45,33.43650699460098,36.528375576012486,31.383200333265844
2013-11-19,14,15,19,36,45,1,10,2013,11,1,323,47,4,3,129,25.8,13.917614738165444,14,45,31,11,5.5,9,2,3,1,0,3,0,1,1,0.04,0.06,0.0,0.04,0.06,0.2,0.2,2,15,52,23,17,1,3,134.2,10.4,133.6,11.5,134.15,12.4,32.6374018573783,34.31941465442302,29.794515567378166
2013-11-22,13,25,26,40,50,8,9,2013,11,4,326,47,4,3,154,30.8,14.377065069060514,13,50,37,17,8.5,1,3,2,1,0,1,2,1,1,0.04,0.04,0.08,0.04,0.1,0.08,0.1,19,10,13,3,14,4,12,144.2,12.8,133.1,12.4,137.65,12.5,28.46401236649536,33.94259860411403,27.625836496027897
2013-11-26,19,23,27,42,44,3,5,2013,11,1,330,48,4,3,155,31.0,11.335784048754634,19,44,25,8,4.0,2,2,3,0,0,1,2,0,2,0.04,0.08,0.02,0.06,0.08,0.08,0.1,16,16,29,5,10,7,14,141.6,10.8,130.0,11.2,138.55,11.9,26.25452341978427,29.728400188671134,27.89543445006546
2013-11-29,2,7,10,23,43,4,7,2013,11,4,333,48,4,3,85,17.0,16.47725705328408,2,43,41,11,5.5,3,2,3,1,3,0,1,0,1,0.04,0.04,0.02,0.04,0.12,0.14,0.1,10,32,10,14,6,13,13,125.0,10.4,130.1,10.7,136.1,12.2,31.16889475101741,29.557664920550806,30.359079106760298
2013-12-03,6,13,15,29,32,2,9,2013,12,1,337,49,4,0,95,19.0,11.067971810589327,6,32,26,11,5.5,7,2,3,1,1,2,1,1,0,0.06,0.04,0.04,0.02,0.0,0.2,0.12,8,5,5,5,98,6,3,123.6,11.6,127.8,11.0,134.5,11.75,32.58527274705554,31.438829494750667,31.678483483106902
2013-12-06,1,2,18,31,36,7,10,2013,12,4,340,49,4,0,88,17.6,16.102794788483145,1,36,35,17,8.5,3,3,2,1,2,1,0,2,0,0.04,0.0,0.0,0.02,0.0,0.02,0.2,30,195,90,12,59,27,5,115.4,12.8,124.8,11.6,131.5,12.2,35.87896319572237,33.8191267381838,33.14005367972024
2013-12-10,6,24,35,49,50,1,7,2013,12,1,344,50,4,0,164,32.8,18.430952227163957,6,50,44,8,4.0,6,3,2,0,1,0,1,1,2,0.08,0.06,0.04,0.02,0.1,0.18,0.1,2,18,9,32,5,6,3,117.4,11.0,130.8,11.9,131.75,11.75,38.73370625179058,35.01999428897732,33.376441423633906
2013-12-13,1,22,23,24,31,6,11,2013,12,4,347,50,4,0,101,20.2,11.30044246921332,1,31,30,17,8.5,5,2,3,1,1,0,3,1,0,0.06,0.0,0.0,0.0,0.0,0.02,0.12,2,96,80,78,202,14,9,106.6,12.8,124.1,11.8,130.05,11.85,32.684858879915645,33.48780872695821,34.0610519972284
2013-12-17,6,8,27,37,41,7,10,2013,12,1,351,51,4,0,119,23.8,16.17714437099453,6,41,35,17,8.5,3,2,3,1,2,0,1,1,1,0.1,0.0,0.04,0.02,0.0,0.04,0.2,2,60,6,35,54,3,3,113.4,14.0,119.2,12.2,128.6,12.3,30.533588062984027,29.72391480123567,33.87344869238724
2013-12-20,12,13,17,22,43,3,10,2013,12,4,354,51,4,0,107,21.4,12.700393694685216,12,43,31,13,6.5,7,2,3,1,0,3,1,0,1,0.02,0.06,0.02,0.0,0.14,0.1,0.22,42,5,20,81,6,7,1,115.8,14.4,119.7,13.0,128.9,12.25,29.166761904606425,29.443165590676653,33.64192246837898
2013-12-24,5,19,31,43,50,2,6,2013,12,1,358,52,4,0,148,29.6,18.13284313062902,5,50,45,8,4.0,4,1,4,2,1,1,0,1,2,0.1,0.02,0.04,0.02,0.12,0.22,0.12,19,15,40,20,4,6,16,127.8,12.6,121.6,12.7,127.6,12.1,27.142218037588613,30.696362433791272,32.28230735900167
2013-12-27,1,6,13,22,28,5,10,2013,12,4,361,52,4,0,70,14.0,11.113055385446435,1,28,27,15,7.5,5,3,2,1,2,1,2,0,0,0.06,0.04,0.02,0.02,0.0,0.12,0.24,4,30,15,2,91,22,2,109.0,14.0,113.2,12.5,123.15,12.45,28.3284309484306,32.29654264262157,33.82349697131302
2013-12-31,13,20,24,29,45,3,7,2013,12,1,365,1,4,0,131,26.2,12.02913130695646,13,45,32,10,5.0,4,2,3,0,0,2,2,0,1,0.06,0.04,0.04,0.04,0.06,0.12,0.1,11,25,25,8,12,3,6,115.0,12.6,110.8,12.7,120.4,11.95,29.368350311176837,29.626564656290146,30.519019091638395
2014-01-03,3,27,31,38,44,3,8,2014,1,4,3,1,1,0,143,28.6,15.725775020646838,3,44,41,11,5.5,5,2,3,1,1,0,1,2,1,0.04,0.02,0.04,0.04,0.08,0.14,0.04,14,23,3,30,11,1,18,119.8,11.4,116.6,12.7,123.35,11.7,32.026551484666605,29.69174969583312,29.654634855635177
2014-01-07,2,20,27,33,45,6,10,2014,1,1,7,2,1,0,127,25.4,15.97811002590732,2,45,43,16,8.0,4,2,3,2,1,1,1,1,1,0.06,0.06,0.06,0.02,0.08,0.04,0.22,11,2,6,26,2,7,3,123.8,12.0,119.8,13.2,123.8,12.1,31.268194703244394,28.8166618469247,29.637458517363147
2014-01-10,1,2,11,27,29,1,10,2014,1,4,10,2,1,0,70,14.0,13.379088160259652,1,29,28,11,5.5,9,1,4,1,2,1,2,0,0,0.08,0.02,0.02,0.02,0.0,0.1,0.24,4,10,47,34,67,9,1,108.2,12.6,118.0,12.6,121.4,12.1,35.36523716872263,31.46426544510464,31.982561037639176
2014-01-14,18,20,25,26,37,10,11,2014,1,1,14,3,1,0,126,25.2,7.395944834840239,18,37,19,21,10.5,1,3,2,1,0,2,2,1,0,0.02,0.08,0.06,0.0,0.06,0.0,0.14,26,2,30,51,22,97,9,119.4,13.8,114.2,13.9,122.5,12.9,28.430617298961355,27.31218694201477,31.72994600821455
